File,Signature,StartLine,EndLine,Suspiciousness
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('writeObject(java.io.ObjectOutputStream)',)",223,226,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('setXMLTextElementName(java.lang.String)',)",238,239,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('getXMLTextElementName()',)",245,245,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('configure(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature,boolean)',)",259,264,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('enable(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature)',)",271,272,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('disable(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature)',)",279,280,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('isEnabled(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature)',)",287,287,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('configure(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature,boolean)',)",300,305,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('enable(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature)',)",312,313,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('disable(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature)',)",320,321,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('isEnabled(com.fasterxml.jackson.dataformat.xml.ser.ToXmlGenerator$Feature)',)",328,328,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('getXMLInputFactory()',)",339,339,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('setXMLInputFactory(javax.xml.stream.XMLInputFactory)',)",343,344,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('getXMLOutputFactory()',)",348,348,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('setXMLOutputFactory(javax.xml.stream.XMLOutputFactory)',)",352,353,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('getFormatName()',)",370,370,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('hasFormat(com.fasterxml.jackson.core.format.InputAccessor)',)",375,375,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('requiresCustomCodec()',)",385,385,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('canUseCharArrays()',)",400,400,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('getFormatReadFeatureType()',)",404,404,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('getFormatWriteFeatureType()',)",409,409,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('createGenerator(java.io.OutputStream)',)",442,442,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('createGenerator(java.io.OutputStream,com.fasterxml.jackson.core.JsonEncoding)',)",449,451,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('createGenerator(java.io.Writer)',)",459,459,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('createGenerator(java.io.File,com.fasterxml.jackson.core.JsonEncoding)',)",468,472,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('createGenerator(javax.xml.stream.XMLStreamWriter)',)",518,523,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('_createParser(java.io.InputStream,com.fasterxml.jackson.core.io.IOContext)',)",538,548,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('_createParser(char[],int,int,com.fasterxml.jackson.core.io.IOContext,boolean)',)",577,587,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('_createParser(byte[],int,int,com.fasterxml.jackson.core.io.IOContext)',)",595,605,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('_createGenerator(java.io.Writer,com.fasterxml.jackson.core.io.IOContext)',)",611,612,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('_createXmlWriter(java.io.OutputStream)',)",624,626,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('_createXmlWriter(java.io.Writer)',)",633,635,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('_initializeXmlWriter(javax.xml.stream.XMLStreamWriter)',)",643,644,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('hasXMLFormat(com.fasterxml.jackson.core.format.InputAccessor)',)",689,771,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('validXmlNameStartChar(com.fasterxml.jackson.core.format.InputAccessor,byte)',)",780,785,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('tryMatch(com.fasterxml.jackson.core.format.InputAccessor,java.lang.String,com.fasterxml.jackson.core.format.MatchStrength)',)",791,799,0
com.fasterxml.jackson.dataformat.xml.XmlFactory,"('skipSpace(com.fasterxml.jackson.core.format.InputAccessor,byte)',)",805,814,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('version()',)",178,178,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getCodec()',)",183,183,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('setCodec(com.fasterxml.jackson.core.ObjectCodec)',)",188,189,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('setXMLTextElementName(java.lang.String)',)",195,196,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('requiresCustomCodec()',)",206,206,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('enable(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature)',)",216,217,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('disable(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature)',)",221,222,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('isEnabled(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature)',)",226,226,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('configure(com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser$Feature,boolean)',)",230,235,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getFormatFeatures()',)",246,246,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('overrideFormatFeatures(int,int)',)",251,252,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getStaxReader()',)",272,272,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('addVirtualWrapping(java.util.Set)',)",303,309,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('overrideCurrentName(java.lang.String)',)",343,348,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('isClosed()',)",370,370,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getParsingContext()',)",374,374,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getTokenLocation()',)",384,384,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('getCurrentLocation()',)",393,393,0
com.fasterxml.jackson.dataformat.xml.deser.FromXmlParser,"('isExpectedStartArrayToken()',)",406,424,0
