File,Signature,StartLine,EndLine,Suspiciousness
org.joda.time.chrono.AssembledChronology,"('dayOfMonth()',)",228,228,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('dayOfYear()',)",232,232,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('weeks()',)",236,236,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('weekOfWeekyear()',)",240,240,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('weekyears()',)",244,244,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('weekyear()',)",248,248,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('weekyearOfCentury()',)",252,252,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('months()',)",256,256,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('monthOfYear()',)",260,260,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('years()',)",264,264,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('yearOfEra()',)",272,272,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('yearOfCentury()',)",276,276,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('centuries()',)",280,280,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('centuryOfEra()',)",284,284,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('eras()',)",288,288,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('era()',)",292,292,0.0708776457138535
org.joda.time.chrono.AssembledChronology,"('year()',)",268,268,0.07086717556892395
org.joda.time.chrono.BaseChronology,"('eras()',)",660,660,0.07084624919150952
org.joda.time.chrono.AssembledChronology,"('AssembledChronology(org.joda.time.Chronology,java.lang.Object)',)",99,103,0.07084624919150952
org.joda.time.chrono.AssembledChronology,"('getBase()',)",308,308,0.07084624919150952
org.joda.time.tz.FixedDateTimeZone,"('hashCode()',)",102,102,0.07082534134121166
org.joda.time.Chronology,"('Chronology()',)",63,63,0.07071067811865475
org.joda.time.chrono.BaseChronology,"('BaseChronology()',)",54,55,0.07071067811865475
org.joda.time.DateTimeZone,"('getConvertedId(java.lang.String)',)",583,622,0.07068989003115021
org.joda.time.DateTimeUtils,"('<clinit>()',)",41,62,0.06986307924855699
org.joda.time.tz.DateTimeZoneBuilder,"('readMillis(java.io.DataInput)',)",183,209,0.0671957754948621
org.joda.time.tz.CachedDateTimeZone,"('CachedDateTimeZone(org.joda.time.DateTimeZone)',)",84,89,0.0671957754948621
org.joda.time.DateTimeZone,"('getID()',)",731,731,0.06714229695436112
org.joda.time.DateTimeZone,"('<clinit>()',)",94,118,0.0671333962720188
org.joda.time.DateTimeZone,"('setNameProvider0(org.joda.time.tz.NameProvider)',)",539,543,0.0671333962720188
org.joda.time.tz.FixedDateTimeZone,"('FixedDateTimeZone(java.lang.String,java.lang.String,int,int)',)",38,42,0.0671333962720188
org.joda.time.tz.ZoneInfoProvider,"('ZoneInfoProvider(java.lang.String)',)",82,83,0.0671333962720188
org.joda.time.tz.ZoneInfoProvider,"('getAvailableIDs()',)",173,173,0.0671333962720188
org.joda.time.tz.DefaultNameProvider,"('DefaultNameProvider()',)",37,40,0.0671333962720188
org.joda.time.tz.DefaultNameProvider,"('createCache()',)",99,99,0.0671333962720188
org.joda.time.DateTimeZone,"('forOffsetHours(int)',)",238,238,0.0
